date,close,high,low,open,status,volume
2021-05-03 09:05:00,132.07,132.16,132.05,132.11,ok,43703
2021-05-03 09:10:00,132.09,132.12,132.02,132.08,ok,22722
2021-05-03 09:15:00,132.11,132.14,132.1,132.1,ok,26604
2021-05-03 09:20:00,132.15,132.18,132.11,132.11,ok,28893
2021-05-03 09:25:00,132.01,132.17,131.97,132.16,ok,34414
2021-05-03 09:30:00,132.665,132.74,131.83,132.01,ok,3207650
2021-05-03 09:35:00,132.61,132.77,132.37,132.66,ok,2012058
2021-05-03 09:40:00,132.89,132.915,132.5,132.61,ok,1424039
2021-05-03 09:45:00,133.155,133.225,132.62,132.9,ok,1805360
2021-05-03 09:50:00,133.25,133.355,133.04,133.16,ok,1557788
2021-05-03 09:55:00,133.21,133.35,133.06,133.24,ok,1218906
2021-05-03 10:00:00,133.24,133.29,132.99,133.2,ok,1528309
2021-05-03 10:05:00,133.5,133.66,133.165,133.23,ok,1621279
2021-05-03 10:10:00,133.75,133.785,133.51,133.51,ok,1537561
2021-05-03 10:15:00,133.89,134.06,133.755,133.755,ok,1783382
2021-05-03 10:20:00,133.75,133.95,133.625,133.88,ok,1408793
2021-05-03 10:25:00,133.84,133.86,133.69,133.725,ok,1170399
2021-05-03 10:30:00,133.95,133.97,133.76,133.84,ok,1101146
2021-05-03 10:35:00,133.73,134.05,133.69,133.96,ok,1303607
2021-05-03 10:40:00,133.445,133.77,133.42,133.73,ok,1416131
2021-05-03 10:45:00,133.3,133.61,133.25,133.44,ok,1194675
2021-05-03 10:50:00,132.825,133.315,132.68,133.29,ok,1778550
2021-05-03 10:55:00,132.77,132.95,132.63,132.81,ok,1194920
2021-05-03 11:00:00,132.71,132.835,132.5,132.77,ok,1261989
2021-05-03 11:05:00,132.94,132.955,132.68,132.71,ok,985245
2021-05-03 11:10:00,132.41,132.94,132.37,132.94,ok,1287076
2021-05-03 11:15:00,132.49,132.56,132.36,132.4,ok,734490
2021-05-03 11:20:00,132.39,132.6,132.32,132.49,ok,760313
2021-05-03 11:25:00,132.31,132.39,132.14,132.38,ok,944497
2021-05-03 11:30:00,132.575,132.585,132.255,132.3,ok,781950
2021-05-03 11:35:00,132.64,132.725,132.57,132.57,ok,822585
2021-05-03 11:40:00,132.725,132.73,132.53,132.64,ok,619225
2021-05-03 11:45:00,132.68,132.73,132.585,132.72,ok,643009
2021-05-03 11:50:00,132.43,132.71,132.42,132.68,ok,627811
2021-05-03 11:55:00,132.81,132.845,132.41,132.43,ok,692787
2021-05-03 12:00:00,132.78,132.905,132.74,132.81,ok,651818
2021-05-03 12:05:00,132.78,132.92,132.74,132.78,ok,565239
2021-05-03 12:10:00,132.68,132.78,132.63,132.78,ok,522057
2021-05-03 12:15:00,132.72,132.8,132.61,132.67,ok,421645
2021-05-03 12:20:00,132.71,132.87,132.62,132.72,ok,556457
2021-05-03 12:25:00,132.56,132.74,132.53,132.71,ok,693642
2021-05-03 12:30:00,132.55,132.57,132.38,132.55,ok,604461
2021-05-03 12:35:00,132.66,132.66,132.49,132.56,ok,377795
2021-05-03 12:40:00,132.48,132.675,132.47,132.66,ok,447850
2021-05-03 12:45:00,132.335,132.55,132.31,132.48,ok,597062
2021-05-03 12:50:00,132.44,132.51,132.33,132.34,ok,550277
2021-05-03 12:55:00,132.45,132.49,132.36,132.44,ok,457352
2021-05-03 13:00:00,132.46,132.52,132.4,132.45,ok,557605
2021-05-03 13:05:00,132.38,132.53,132.35,132.465,ok,496556
2021-05-03 13:10:00,132.42,132.43,132.27,132.37,ok,543562
2021-05-03 13:15:00,132.51,132.6,132.39,132.41,ok,631217
2021-05-03 13:20:00,132.28,132.6,132.26,132.51,ok,581931
2021-05-03 13:25:00,132.24,132.35,132.21,132.28,ok,646561
2021-05-03 13:30:00,132.37,132.39,132.22,132.24,ok,381912
2021-05-03 13:35:00,132.37,132.45,132.28,132.38,ok,429965
2021-05-03 13:40:00,132.53,132.59,132.355,132.38,ok,562233
2021-05-03 13:45:00,132.48,132.605,132.46,132.52,ok,618753
2021-05-03 13:50:00,132.42,132.53,132.38,132.49,ok,396475
2021-05-03 13:55:00,132.46,132.49,132.33,132.425,ok,481378
2021-05-03 14:00:00,132.585,132.59,132.455,132.46,ok,629245
2021-05-03 14:05:00,132.64,132.71,132.55,132.585,ok,681410
2021-05-03 14:10:00,132.83,132.845,132.59,132.63,ok,795028
2021-05-03 14:15:00,132.77,132.88,132.73,132.83,ok,586434
2021-05-03 14:20:00,132.69,132.8,132.635,132.775,ok,502865
2021-05-03 14:25:00,132.76,132.83,132.66,132.68,ok,434810
2021-05-03 14:30:00,132.88,132.955,132.76,132.77,ok,685917
2021-05-03 14:35:00,132.83,132.94,132.81,132.879,ok,488253
2021-05-03 14:40:00,132.79,132.9,132.77,132.83,ok,466371
2021-05-03 14:45:00,132.84,132.87,132.79,132.8,ok,316077
2021-05-03 14:50:00,132.885,132.89,132.78,132.85,ok,465682
2021-05-03 14:55:00,132.83,132.88,132.72,132.88,ok,456370
2021-05-03 15:00:00,132.91,132.94,132.77,132.84,ok,568887
2021-05-03 15:05:00,132.92,132.98,132.78,132.91,ok,569684
2021-05-03 15:10:00,132.84,132.925,132.81,132.925,ok,478084
2021-05-03 15:15:00,132.68,132.86,132.68,132.85,ok,602062
2021-05-03 15:20:00,132.7,132.715,132.63,132.68,ok,498522
2021-05-03 15:25:00,132.63,132.71,132.625,132.69,ok,470145
2021-05-03 15:30:00,132.69,132.73,132.57,132.635,ok,652700
2021-05-03 15:35:00,132.76,132.79,132.66,132.695,ok,679202
2021-05-03 15:40:00,132.71,132.785,132.68,132.76,ok,615212
2021-05-03 15:45:00,132.61,132.73,132.6,132.7,ok,699626
2021-05-03 15:50:00,132.46,132.66,132.445,132.62,ok,1511759
2021-05-03 15:55:00,132.55,132.59,132.395,132.47,ok,2227349
2021-05-03 16:00:00,132.48,132.54,132.38,132.54,ok,6243591
2021-05-03 16:05:00,132.45,132.52,132.45,132.48,ok,143175
2021-05-03 16:10:00,132.45,132.45,132.35,132.45,ok,13118
2021-05-03 16:30:00,132.41,132.45,132.41,132.45,ok,2380
2021-05-03 16:35:00,132.35,132.4,132.35,132.4,ok,17272
2021-05-03 16:40:00,132.4,132.4,132.37,132.37,ok,7948
2021-05-03 16:45:00,132.4,132.4,132.4,132.4,ok,6046
2021-05-03 16:50:00,132.38,132.38,132.38,132.38,ok,4189
2021-05-03 17:00:00,132.39,132.43,132.38,132.42,ok,12556
2021-05-03 17:05:00,132.37,132.37,132.37,132.37,ok,2543
2021-05-03 17:10:00,132.37,132.37,132.35,132.35,ok,4573
2021-05-03 17:15:00,132.35,132.37,132.35,132.37,ok,4414
2021-05-03 17:20:00,132.35,132.38,132.35,132.36,ok,9543
2021-05-03 17:25:00,132.35,132.43,132.35,132.37,ok,9164
2021-05-03 17:30:00,132.35,132.35,132.35,132.35,ok,2349
2021-05-03 17:35:00,132.33,132.36,132.3,132.33,ok,2635
2021-05-03 17:45:00,132.35,132.35,132.31,132.35,ok,8349
2021-05-03 17:50:00,132.35,132.35,132.32,132.35,ok,2814
2021-05-03 17:55:00,132.33,132.34,132.3,132.32,ok,8845
2021-05-03 18:00:00,132.36,132.36,132.35,132.35,ok,11192
2021-05-03 18:05:00,132.36,132.36,132.36,132.36,ok,368
2021-05-03 18:30:00,132.36,132.39,132.36,132.39,ok,3863
2021-05-03 18:40:00,132.33,132.37,132.33,132.36,ok,5783
2021-05-03 18:45:00,132.35,132.35,132.33,132.33,ok,3127
2021-05-03 18:50:00,132.36,132.37,132.35,132.35,ok,3165
2021-05-03 19:05:00,132.31,132.32,132.31,132.32,ok,2339
2021-05-03 19:20:00,132.32,132.33,132.32,132.33,ok,708
2021-05-03 19:25:00,132.26,132.3,132.26,132.3,ok,3193
2021-05-03 19:40:00,132.26,132.34,132.26,132.33,ok,3597
2021-05-03 19:55:00,132.33,132.35,132.26,132.26,ok,25890
2021-05-04 04:00:00,131.91,131.98,131.76,131.88,ok,12151
2021-05-04 04:10:00,131.9,131.94,131.9,131.94,ok,2277
2021-05-04 04:20:00,132.0,132.0,131.96,131.96,ok,796
2021-05-04 04:25:00,132.08,132.08,132.02,132.03,ok,1077
2021-05-04 04:30:00,132.0,132.07,132.0,132.07,ok,1072
2021-05-04 04:35:00,131.75,131.98,131.6,131.98,ok,8036
2021-05-04 04:45:00,131.76,131.78,131.76,131.78,ok,831
2021-05-04 05:05:00,131.94,131.94,131.82,131.83,ok,2357
2021-05-04 05:10:00,131.85,131.93,131.85,131.93,ok,5809
2021-05-04 05:20:00,131.8,131.83,131.76,131.83,ok,2324
2021-05-04 05:30:00,131.9,131.9,131.83,131.83,ok,1071
2021-05-04 05:35:00,131.98,132.0,131.95,131.95,ok,2669
2021-05-04 05:50:00,132.04,132.04,131.93,131.93,ok,5110
2021-05-04 06:00:00,131.93,131.99,131.93,131.99,ok,4038
2021-05-04 06:10:00,131.94,131.94,131.94,131.94,ok,361
2021-05-04 06:15:00,132.0,132.0,131.96,131.96,ok,2840
2021-05-04 06:20:00,132.01,132.01,132.01,132.01,ok,214
2021-05-04 06:25:00,131.78,131.95,131.72,131.95,ok,6224
2021-05-04 06:30:00,131.8,131.81,131.72,131.81,ok,3294
2021-05-04 06:40:00,131.8,131.83,131.8,131.81,ok,3069
2021-05-04 06:50:00,131.77,131.79,131.63,131.75,ok,7368
2021-05-04 06:55:00,131.88,131.88,131.79,131.79,ok,1898
2021-05-04 07:00:00,132.02,132.08,131.83,131.92,ok,11228
2021-05-04 07:05:00,131.98,132.04,131.95,132.04,ok,17633
2021-05-04 07:10:00,131.94,131.97,131.84,131.97,ok,9136
2021-05-04 07:15:00,131.9,132.04,131.9,131.94,ok,11862
2021-05-04 07:20:00,131.9,131.93,131.86,131.91,ok,11797
2021-05-04 07:25:00,131.94,131.95,131.9,131.9,ok,6057
2021-05-04 07:30:00,131.8,131.93,131.78,131.93,ok,20212
2021-05-04 07:35:00,131.53,131.8,131.51,131.78,ok,56558
2021-05-04 07:40:00,131.2,131.52,131.0,131.52,ok,80847
2021-05-04 07:45:00,131.07,131.22,131.0,131.2,ok,43888
2021-05-04 07:50:00,131.39,131.5,131.15,131.15,ok,26520
2021-05-04 07:55:00,131.07,131.42,131.05,131.34,ok,29804
2021-05-04 08:00:00,131.24,131.26,131.0,131.15,ok,161702
2021-05-04 08:05:00,130.92,131.24,130.88,131.24,ok,106120
2021-05-04 08:10:00,131.03,131.1,130.87,130.93,ok,66746
2021-05-04 08:15:00,131.06,131.5,130.87,131.01,ok,99984
2021-05-04 08:20:00,130.99,131.05,130.91,131.05,ok,33212
2021-05-04 08:25:00,131.0,131.06,130.89,130.99,ok,51510
2021-05-04 08:30:00,131.14,131.2,130.92,130.99,ok,39257
2021-05-04 08:35:00,131.13,131.31,131.1,131.16,ok,1857947
2021-05-04 08:40:00,131.13,131.18,131.08,131.16,ok,23224
2021-05-04 08:45:00,131.16,131.19,131.01,131.12,ok,28838
2021-05-04 08:50:00,131.17,131.24,131.05,131.16,ok,52979
2021-05-04 08:55:00,131.15,131.2,131.1,131.15,ok,25175
2021-05-04 09:00:00,131.17,131.19,131.03,131.169,ok,37424
2021-05-04 09:05:00,130.98,131.17,130.92,131.17,ok,58598
2021-05-04 09:10:00,131.0,131.0,130.93,130.95,ok,23885
2021-05-04 09:15:00,130.91,131.04,130.9,131.0,ok,62818
2021-05-04 09:20:00,131.01,131.04,130.9,130.94,ok,61073
2021-05-04 09:25:00,131.2,131.47,130.95,131.0,ok,148136
2021-05-04 09:30:00,129.8,131.48,129.78,131.18,ok,5531924
2021-05-04 09:35:00,129.56,129.95,129.48,129.81,ok,3180483
2021-05-04 09:40:00,129.26,129.615,129.16,129.555,ok,2965802
2021-05-04 09:45:00,129.4,129.51,129.14,129.27,ok,2013645
2021-05-04 09:50:00,128.77,129.42,128.535,129.41,ok,3587883
2021-05-04 09:55:00,128.53,128.79,128.395,128.77,ok,2309606
2021-05-04 10:00:00,128.7,128.72,128.315,128.54,ok,2664713
2021-05-04 10:05:00,128.615,128.82,128.515,128.7,ok,2308600
2021-05-04 10:10:00,128.095,128.69,127.84,128.6,ok,3683698
2021-05-04 10:15:00,128.34,128.35,127.93,128.09,ok,2145236
2021-05-04 10:20:00,128.35,128.39,128.13,128.33,ok,2097263
2021-05-04 10:25:00,128.3,128.49,128.24,128.35,ok,1725729
2021-05-04 10:30:00,128.135,128.29,128.06,128.29,ok,1729607
2021-05-04 10:35:00,128.32,128.38,128.06,128.14,ok,1450328
2021-05-04 10:40:00,128.19,128.44,128.15,128.32,ok,1533009
2021-05-04 10:45:00,128.03,128.29,127.98,128.18,ok,1480255
2021-05-04 10:50:00,128.075,128.09,127.9,128.035,ok,1699091
2021-05-04 10:55:00,128.195,128.23,128.02,128.07,ok,1087818
2021-05-04 11:00:00,128.11,128.27,127.98,128.2,ok,1347366
2021-05-04 11:05:00,128.065,128.12,127.71,128.12,ok,1664014
2021-05-04 11:10:00,127.78,128.07,127.7,128.06,ok,1567002
2021-05-04 11:15:00,127.62,127.79,127.39,127.77,ok,2240509
2021-05-04 11:20:00,127.455,127.669,127.44,127.61,ok,1396156
2021-05-04 11:25:00,127.55,127.61,127.35,127.455,ok,1477914
2021-05-04 11:30:00,127.402,127.67,127.39,127.55,ok,1514483
2021-05-04 11:35:00,127.19,127.52,127.15,127.41,ok,1679336
2021-05-04 11:40:00,127.08,127.26,126.97,127.18,ok,2317649
2021-05-04 11:45:00,127.16,127.195,126.98,127.09,ok,1419797
2021-05-04 11:50:00,126.97,127.17,126.91,127.16,ok,1500924
2021-05-04 11:55:00,126.94,126.995,126.73,126.975,ok,1979552
2021-05-04 12:00:00,127.11,127.14,126.88,126.93,ok,1441020
2021-05-04 12:05:00,127.28,127.38,127.02,127.1,ok,1989315
2021-05-04 12:10:00,127.36,127.48,127.27,127.28,ok,1250626
2021-05-04 12:15:00,127.15,127.4,127.12,127.35,ok,1242765
2021-05-04 12:20:00,127.13,127.259,127.03,127.14,ok,1222289
2021-05-04 12:25:00,127.43,127.45,127.08,127.13,ok,1253391
2021-05-04 12:30:00,127.15,127.44,127.09,127.435,ok,948402
2021-05-04 12:35:00,127.175,127.24,127.07,127.14,ok,811913
2021-05-04 12:40:00,127.01,127.17,127.0,127.17,ok,901860
2021-05-04 12:45:00,126.89,127.02,126.84,127.02,ok,1176274
2021-05-04 12:50:00,126.96,127.0,126.86,126.89,ok,904959
2021-05-04 12:55:00,126.87,127.07,126.85,126.95,ok,1008577
2021-05-04 13:00:00,126.83,126.89,126.7,126.87,ok,1410376
2021-05-04 13:05:00,126.98,127.02,126.71,126.83,ok,1119121
2021-05-04 13:10:00,127.26,127.29,126.92,126.975,ok,1258616
2021-05-04 13:15:00,127.12,127.295,127.07,127.26,ok,1470192
2021-05-04 13:20:00,127.05,127.2,127.035,127.12,ok,901567
2021-05-04 13:25:00,127.06,127.19,127.015,127.045,ok,1083502
2021-05-04 13:30:00,127.06,127.065,126.905,127.05,ok,1091367
2021-05-04 13:35:00,127.115,127.17,127.02,127.07,ok,854768
2021-05-04 13:40:00,126.95,127.125,126.88,127.12,ok,1039304
2021-05-04 13:45:00,126.87,127.01,126.76,126.95,ok,1240968
2021-05-04 13:50:00,126.86,126.88,126.77,126.87,ok,873895
2021-05-04 13:55:00,126.99,127.015,126.83,126.87,ok,803388
2021-05-04 14:00:00,127.12,127.12,126.87,126.98,ok,729104
2021-05-04 14:05:00,127.13,127.2,126.97,127.11,ok,876888
2021-05-04 14:10:00,127.49,127.5,127.07,127.13,ok,1081292
2021-05-04 14:15:00,127.4,127.485,127.29,127.485,ok,1017431
2021-05-04 14:20:00,127.29,127.445,127.23,127.41,ok,962658
2021-05-04 14:25:00,127.195,127.3,127.06,127.295,ok,905745
2021-05-04 14:30:00,127.23,127.325,127.13,127.19,ok,797610
2021-05-04 14:35:00,127.3,127.34,127.2,127.23,ok,624975
2021-05-04 14:40:00,127.31,127.39,127.23,127.31,ok,716554
2021-05-04 14:45:00,127.53,127.55,127.305,127.315,ok,1088446
2021-05-04 14:50:00,127.45,127.59,127.42,127.521,ok,832646
2021-05-04 14:55:00,127.43,127.54,127.37,127.45,ok,771118
2021-05-04 15:00:00,127.63,127.66,127.23,127.43,ok,1156106
2021-05-04 15:05:00,127.335,127.63,127.3,127.62,ok,1020417
2021-05-04 15:10:00,127.33,127.49,127.29,127.34,ok,1186591
2021-05-04 15:15:00,127.37,127.46,127.29,127.32,ok,854040
2021-05-04 15:20:00,127.36,127.48,127.31,127.37,ok,909225
2021-05-04 15:25:00,127.33,127.37,127.14,127.35,ok,1153331
2021-05-04 15:30:00,127.475,127.475,127.22,127.32,ok,1326530
2021-05-04 15:35:00,127.741,127.765,127.46,127.47,ok,1830114
2021-05-04 15:40:00,127.34,127.75,127.3,127.75,ok,1487785
2021-05-04 15:45:00,127.32,127.41,127.18,127.34,ok,1718923
2021-05-04 15:50:00,127.35,127.36,127.33,127.33,ok,19618
2021-05-04 16:00:00,127.77,127.96,127.69,127.92,ok,11034644
2021-05-04 16:05:00,127.62,127.85,127.62,127.77,ok,106770
2021-05-04 16:10:00,127.67,127.75,127.66,127.69,ok,138494
2021-05-04 16:15:00,127.69,127.7,127.66,127.66,ok,134353
2021-05-04 16:20:00,127.7,127.75,127.7,127.7,ok,11270
2021-05-04 16:25:00,127.72,127.73,127.7,127.72,ok,11741
2021-05-04 16:30:00,127.75,127.8,127.64,127.71,ok,343376
2021-05-04 16:35:00,127.72,127.72,127.6,127.7,ok,12045
2021-05-04 16:40:00,127.7,127.85,127.7,127.72,ok,26476
2021-05-04 16:45:00,127.72,127.79,127.7,127.7,ok,15444
2021-05-04 16:50:00,127.69,127.75,127.65,127.74,ok,13318
2021-05-04 17:00:00,127.72,127.74,127.67,127.67,ok,12235
2021-05-04 17:05:00,127.73,127.73,127.68,127.72,ok,12058
2021-05-04 17:10:00,127.76,127.79,127.71,127.73,ok,14000
2021-05-04 17:20:00,127.71,127.76,127.71,127.76,ok,7565
2021-05-04 17:25:00,127.71,127.72,127.7,127.72,ok,74427
2021-05-04 17:30:00,127.75,127.75,127.7,127.71,ok,12941
2021-05-04 17:40:00,127.8,127.8,127.76,127.76,ok,8241
2021-05-04 17:50:00,127.76,127.81,127.7,127.81,ok,12302
2021-05-04 17:55:00,127.79,127.85,127.76,127.78,ok,17907
2021-05-04 18:00:00,127.72,127.79,127.71,127.78,ok,6454
2021-05-04 18:05:00,127.62,127.71,127.6,127.71,ok,19435
2021-05-04 18:10:00,127.66,127.661,127.64,127.65,ok,6223
2021-05-04 18:15:00,127.74,127.74,127.69,127.69,ok,6422
2021-05-04 18:20:00,127.71,127.74,127.68,127.74,ok,3957
2021-05-04 18:25:00,127.67,127.69,127.67,127.68,ok,7590
2021-05-04 18:35:00,127.65,127.66,127.64,127.64,ok,6476
2021-05-04 18:45:00,127.68,127.68,127.63,127.64,ok,17330
2021-05-04 18:50:00,127.66,127.7,127.66,127.66,ok,5992
2021-05-04 18:55:00,127.68,127.73,127.68,127.69,ok,5569
2021-05-04 19:00:00,127.65,127.7,127.65,127.69,ok,5642
2021-05-04 19:05:00,127.69,127.69,127.66,127.67,ok,3123
2021-05-04 19:10:00,127.73,127.73,127.68,127.7,ok,6472
2021-05-04 19:25:00,127.57,127.66,127.55,127.66,ok,13977
2021-05-04 19:30:00,127.52,127.56,127.52,127.55,ok,17029
2021-05-04 19:35:00,127.57,127.57,127.52,127.57,ok,6171
2021-05-04 19:45:00,127.55,127.55,127.52,127.54,ok,10719
2021-05-04 19:50:00,127.6,127.65,127.53,127.54,ok,10596
2021-05-04 19:55:00,127.7,127.7,127.57,127.6,ok,25519
2021-05-05 04:00:00,128.38,128.65,128.38,128.4,ok,14954
2021-05-05 04:05:00,128.37,128.45,128.36,128.41,ok,4321
2021-05-05 04:10:00,128.47,128.47,128.37,128.37,ok,3073
2021-05-05 04:15:00,128.59,128.65,128.52,128.52,ok,7255
2021-05-05 04:25:00,128.8,128.8,128.63,128.64,ok,11367
2021-05-05 04:30:00,128.76,128.77,128.74,128.74,ok,10164
2021-05-05 04:35:00,128.8,128.82,128.8,128.8,ok,5369
2021-05-05 04:40:00,128.65,128.77,128.65,128.77,ok,4255
2021-05-05 04:45:00,128.67,128.67,128.61,128.61,ok,1651
2021-05-05 04:50:00,128.7,128.74,128.7,128.74,ok,1227
2021-05-05 04:55:00,128.79,128.79,128.74,128.74,ok,6556
2021-05-05 05:05:00,128.82,128.82,128.74,128.8,ok,6156
2021-05-05 05:15:00,129.02,129.03,128.93,128.93,ok,5216
2021-05-05 05:20:00,129.05,129.05,128.99,129.02,ok,4084
2021-05-05 05:25:00,129.0,129.08,128.99,129.06,ok,6857
2021-05-05 05:30:00,129.01,129.03,129.0,129.0,ok,2221
2021-05-05 05:35:00,129.08,129.1,129.03,129.03,ok,2417
2021-05-05 05:45:00,128.97,128.99,128.93,128.99,ok,1808
2021-05-05 05:50:00,128.9,129.01,128.9,128.95,ok,6781
2021-05-05 05:55:00,128.9,128.91,128.9,128.9,ok,1707
2021-05-05 06:00:00,128.99,129.0,128.9,128.9,ok,5258
2021-05-05 06:05:00,128.95,129.02,128.95,128.98,ok,7544
2021-05-05 06:10:00,128.9,129.0,128.9,128.99,ok,7614
2021-05-05 06:15:00,128.89,128.9,128.89,128.9,ok,1408
2021-05-05 06:20:00,129.03,129.05,128.9,128.9,ok,7822
2021-05-05 06:30:00,129.03,129.03,128.97,128.99,ok,2194
2021-05-05 06:35:00,129.07,129.1,129.05,129.08,ok,11573
2021-05-05 06:40:00,128.99,129.09,128.99,129.09,ok,8592
2021-05-05 06:45:00,128.95,128.95,128.95,128.95,ok,442
2021-05-05 06:55:00,129.0,129.05,129.0,129.05,ok,4624
2021-05-05 07:00:00,128.78,129.01,128.7,129.0,ok,84205
2021-05-05 07:05:00,128.69,128.8,128.67,128.79,ok,32001
2021-05-05 07:10:00,128.77,128.77,128.69,128.7,ok,14275
2021-05-05 07:15:00,128.77,128.78,128.7,128.78,ok,22568
2021-05-05 07:20:00,128.73,128.76,128.7,128.75,ok,9484
2021-05-05 07:25:00,128.85,128.87,128.75,128.75,ok,40057
2021-05-05 07:30:00,128.85,128.86,128.82,128.84,ok,8332
2021-05-05 07:35:00,128.8,128.85,128.77,128.85,ok,11580
2021-05-05 07:40:00,128.9,128.93,128.82,128.82,ok,17414
2021-05-05 07:45:00,128.75,128.93,128.75,128.9,ok,19483
2021-05-05 07:50:00,128.84,128.95,128.76,128.76,ok,19278
2021-05-05 07:55:00,128.9,128.93,128.88,128.88,ok,13160
2021-05-05 08:00:00,128.94,128.97,128.88,128.9,ok,173094
2021-05-05 08:05:00,128.98,129.04,128.94,128.95,ok,81422
2021-05-05 08:10:00,129.01,129.04,128.98,128.98,ok,28672
2021-05-05 08:15:00,129.15,129.19,129.01,129.01,ok,73760
2021-05-05 08:20:00,129.2,129.2,129.05,129.16,ok,56611
2021-05-05 08:25:00,129.09,129.23,129.07,129.21,ok,38997
2021-05-05 08:30:00,128.8,129.09,128.71,129.07,ok,103959
2021-05-05 08:35:00,128.85,128.87,128.75,128.81,ok,47206
2021-05-05 08:40:00,128.9,128.9,128.81,128.85,ok,28201
2021-05-05 08:45:00,129.04,129.04,128.94,128.94,ok,35493
2021-05-05 08:50:00,128.98,129.09,128.91,129.05,ok,46636
2021-05-05 08:55:00,128.95,128.96,128.88,128.96,ok,26363
2021-05-05 09:00:00,128.88,128.96,128.78,128.94,ok,67775
2021-05-05 09:05:00,129.17,129.17,128.9,128.9,ok,86518
2021-05-05 09:10:00,129.1,129.17,129.08,129.17,ok,40626
2021-05-05 09:15:00,129.02,129.1,128.93,129.1,ok,47747
2021-05-05 09:20:00,128.96,129.07,128.95,129.02,ok,43378
2021-05-05 09:25:00,129.21,129.3,128.87,128.96,ok,133933
2021-05-05 09:30:00,129.9,129.99,129.19,129.21,ok,4492763
2021-05-05 09:35:00,129.79,130.07,129.34,129.905,ok,3610575
2021-05-05 09:40:00,130.19,130.19,129.68,129.795,ok,2160567
2021-05-05 09:45:00,130.22,130.4,130.17,130.18,ok,2335143
2021-05-05 09:50:00,130.15,130.45,130.01,130.225,ok,2292485
2021-05-05 09:55:00,129.72,130.22,129.63,130.16,ok,1863710
2021-05-05 10:00:00,129.39,129.81,129.23,129.73,ok,2222114
2021-05-05 10:05:00,129.0,129.56,128.9,129.4,ok,2351439
2021-05-05 10:10:00,129.15,129.22,128.86,128.99,ok,1329282
2021-05-05 10:15:00,129.25,129.39,129.02,129.15,ok,1452093
2021-05-05 10:20:00,129.09,129.335,128.94,129.24,ok,1247449
2021-05-05 10:25:00,129.4,129.45,129.09,129.09,ok,1267241
2021-05-05 10:30:00,129.63,129.655,129.34,129.39,ok,1348284
2021-05-05 10:35:00,129.62,129.76,129.49,129.63,ok,1264542
2021-05-05 10:40:00,129.77,129.91,129.52,129.63,ok,1247525
2021-05-05 10:45:00,129.68,129.8,129.58,129.77,ok,854965
2021-05-05 10:50:00,129.75,129.87,129.68,129.68,ok,810452
2021-05-05 10:55:00,129.755,129.84,129.68,129.76,ok,786557
2021-05-05 11:00:00,129.8,129.91,129.56,129.75,ok,944548
2021-05-05 11:05:00,129.62,129.86,129.57,129.8,ok,655582
2021-05-05 11:10:00,129.59,129.705,129.49,129.63,ok,764334
2021-05-05 11:15:00,129.68,129.75,129.555,129.58,ok,592521
2021-05-05 11:20:00,129.6,129.79,129.5,129.67,ok,694763
2021-05-05 11:25:00,129.71,129.75,129.47,129.6,ok,561178
2021-05-05 11:30:00,130.01,130.02,129.665,129.71,ok,845096
2021-05-05 11:35:00,129.95,130.04,129.93,130.01,ok,674470
2021-05-05 11:40:00,130.12,130.14,129.93,129.95,ok,724512
2021-05-05 11:45:00,129.985,130.155,129.96,130.13,ok,629888
2021-05-05 11:50:00,130.12,130.16,129.93,129.99,ok,600430
2021-05-05 11:55:00,130.14,130.2,130.085,130.13,ok,702820
2021-05-05 12:00:00,130.14,130.18,130.04,130.15,ok,680100
2021-05-05 12:05:00,130.08,130.14,130.05,130.13,ok,585994
2021-05-05 12:10:00,129.94,130.085,129.94,130.08,ok,594201
2021-05-05 12:15:00,129.98,129.99,129.89,129.93,ok,421250
2021-05-05 12:20:00,129.91,130.1,129.88,129.99,ok,522221
2021-05-05 12:25:00,129.86,129.981,129.79,129.92,ok,414756
2021-05-05 12:30:00,129.71,129.91,129.68,129.87,ok,503204
2021-05-05 12:35:00,129.59,129.78,129.58,129.71,ok,624142
2021-05-05 12:40:00,129.555,129.65,129.49,129.59,ok,643404
2021-05-05 12:45:00,129.61,129.68,129.55,129.55,ok,463135
2021-05-05 12:50:00,129.63,129.72,129.595,129.615,ok,375406
2021-05-05 12:55:00,129.45,129.66,129.42,129.63,ok,527982
2021-05-05 13:00:00,129.245,129.52,129.22,129.44,ok,632391
2021-05-05 13:05:00,129.325,129.38,129.17,129.24,ok,641076
2021-05-05 13:10:00,129.26,129.36,129.21,129.33,ok,362881
2021-05-05 13:15:00,129.33,129.39,129.25,129.26,ok,435417
2021-05-05 13:20:00,129.22,129.35,129.2,129.32,ok,397390
2021-05-05 13:25:00,129.39,129.4,129.16,129.22,ok,565445
2021-05-05 13:30:00,129.37,129.48,129.34,129.385,ok,487740
2021-05-05 13:35:00,129.4,129.43,129.26,129.36,ok,578234
2021-05-05 13:40:00,129.44,129.48,129.39,129.4,ok,384241
2021-05-05 13:45:00,129.41,129.485,129.41,129.44,ok,328470
2021-05-05 13:50:00,129.48,129.59,129.37,129.42,ok,500498
2021-05-05 13:55:00,129.31,129.48,129.25,129.48,ok,532223
2021-05-05 14:00:00,129.1,129.33,129.08,129.31,ok,614114
2021-05-05 14:05:00,128.91,129.12,128.88,129.1,ok,882518
